team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Salem (WV),19117,2018-19,23,Tamia Tart,G,"5'7""",Freshman,"Brooklyn, N.Y.",,Boys and Girls,https://salemtigers.com/sports/womens-basketball/roster/tamia-tart/2270
Salem (WV),19117,2018-19,24,Brianna McAllister,G,,Rs.,"Abingdon, Md.",,Cecil College,https://salemtigers.com/sports/womens-basketball/roster/brianna-mcallister/2271
Salem (WV),19117,2018-19,30,Reeva Jackson,F,"6'3""",Junior,"Dover, Del.",,Chesapeake CC,https://salemtigers.com/sports/womens-basketball/roster/reeva-jackson/2272
Salem (WV),19117,2018-19,32,Jennifer Chester,,,Sophomore,"Apopka, Fla.",,Seminole State College,https://salemtigers.com/sports/womens-basketball/roster/jennifer-chester/2273
Earlham,195,2018-19,3,Maia Payne,G,"5'6""",Freshman,"Fort Oglethorpe, Ga.",Lakeview Fort-Oglethorpe,,https://goearlham.com/sports/womens-basketball/roster/maia-payne/2720
Earlham,195,2018-19,4,Amy Weisner,G,"5'7""",Junior,"Columbus, Ind.",Columbus North,,https://goearlham.com/sports/womens-basketball/roster/amy-weisner/2725
Earlham,195,2018-19,10,Camryn White,G,"5'6""",Junior,"Louisville, Ky.",Christian Academy,,https://goearlham.com/sports/womens-basketball/roster/camryn-white/2726
Earlham,195,2018-19,12,Kayla Bowling,G,"5'5""",Sophomore,"Osgood, Ind.",Jac-Cen-Del,,https://goearlham.com/sports/womens-basketball/roster/kayla-bowling/2712
Earlham,195,2018-19,15,Kyndall Spears,G,"5'6""",Junior,"Plainfield, Ind.",Plainfield,,https://goearlham.com/sports/womens-basketball/roster/kyndall-spears/2721
Earlham,195,2018-19,21,Makayla McFarland,G,"5'8""",Senior,"Centerville, Ind.",Centerville,,https://goearlham.com/sports/womens-basketball/roster/makayla-mcfarland/2717
Earlham,195,2018-19,23,Shae Stanley,G,"5'4""",Sophomore,"Ridgeville, Ind.",Delta,,https://goearlham.com/sports/womens-basketball/roster/shae-stanley/2722
Earlham,195,2018-19,24,Ashlea Meadows,G,"5'7""",Senior,"San Antonio, Texas",Stevens,,https://goearlham.com/sports/womens-basketball/roster/ashlea-meadows/2718
Earlham,195,2018-19,30,Acacia Tenette,G,"5'5""",Sophomore,"Sacramento, Calif.",Highlands,,https://goearlham.com/sports/womens-basketball/roster/acacia-tenette/2724
Earlham,195,2018-19,32,Rebecca Hancock,F,"5'8""",Freshman,"Bloomfield Hills, Mich.",Bloomfield Hills,,https://goearlham.com/sports/womens-basketball/roster/rebecca-hancock/2714
Earlham,195,2018-19,34,Kyra Joseph,F,"5'7""",Junior,"Indianapolis, Ind.",Covenant Christian,,https://goearlham.com/sports/womens-basketball/roster/kyra-joseph/2715
Earlham,195,2018-19,35,Rosie Newhart,C,"5'8""",Sophomore,"Osgood, Ind.",Jac-Cen-Del,,https://goearlham.com/sports/womens-basketball/roster/rosie-newhart/2719
Earlham,195,2018-19,43,Zoe Curtis,F,"5'10""",Junior,"New Castle, Ind.",New Castle,,https://goearlham.com/sports/womens-basketball/roster/zoe-curtis/2713
Earlham,195,2018-19,50,Maddy Krodel,F,"5'11""",Junior,"Danville, Ind.",Danville,,https://goearlham.com/sports/womens-basketball/roster/maddy-krodel/2716
East Carolina,196,2018-19,0,Justice Gee,G,"5'7""",Junior,"Timmonsville, S.C.",Timmonsville,,https://ecupirates.com/sports/womens-basketball/roster/justice-gee/10960
East Carolina,196,2018-19,1,Alex Frazier,G,"5'9""",Senior,"Lawrenceville, Ga.",Central Gwinnett,,https://ecupirates.com/sports/womens-basketball/roster/alex-frazier/9845
East Carolina,196,2018-19,2,Lashonda Monk,G,"5'6""",Sophomore,Greensboro,Southwest Guilford,,https://ecupirates.com/sports/womens-basketball/roster/lashonda-monk/10963
East Carolina,196,2018-19,4,Necole Hope,G,"5'10""",Sophomore,"Waldorf, Md.",North Point,,https://ecupirates.com/sports/womens-basketball/roster/necole-hope/10377
East Carolina,196,2018-19,11,Raven Johnson,G,,Junior,"Lilburn, Ga.",Parkview,,https://ecupirates.com/sports/womens-basketball/roster/raven-johnson/11485
East Carolina,196,2018-19,14,Ariyana Williams,G,"5'9""",Sophomore,Morganton,Freedom,,https://ecupirates.com/sports/womens-basketball/roster/ariyana-williams/10966
East Carolina,196,2018-19,20,Desiree Corbin,F,"6'2""",Senior,"Griffin, Ga.",,South Georgia Tech,https://ecupirates.com/sports/womens-basketball/roster/desiree-corbin/9844
East Carolina,196,2018-19,21,Salita Greene,F,"5'11""",Senior,Durham,Jordan,Richmond,https://ecupirates.com/sports/womens-basketball/roster/salita-greene/9847
East Carolina,196,2018-19,22,Tamia Hicks,F,"6'1""",Sophomore,Knightdale,Southeast Raleigh,,https://ecupirates.com/sports/womens-basketball/roster/tamia-hicks/10376
East Carolina,196,2018-19,23,Dominique Claytor,G,"5'11""",Junior,Winston-Salem,Winston-Salem Prep,,https://ecupirates.com/sports/womens-basketball/roster/dominique-claytor/10957
East Carolina,196,2018-19,24,Jade Lewis,G,,Junior,"Jacksonville, Fla.",Oakleaf,Northwest Florida State College,https://ecupirates.com/sports/womens-basketball/roster/jade-lewis/10109
East Carolina,196,2018-19,33,Tiara Chambers,F,"6'3""",Freshman,"Portsmouth, Va.",I.C. Norcom,,https://ecupirates.com/sports/womens-basketball/roster/tiara-chambers/12147
East Carolina,196,2018-19,44,Destiny Campbell,F,"6'1""",Senior,Laurinburg,Scotland,Cape Fear,https://ecupirates.com/sports/womens-basketball/roster/destiny-campbell/9842
East Stroudsburg,197,2018-19,5,Jordan Hertz,G,"5'9""",Junior,"Mechanicsburg, Pa.",Mechanicsburg,,https://esuwarriors.com/sports/womens-basketball/roster/jordan-hertz/5590
East Stroudsburg,197,2018-19,10,Tiffany Lapotsky,G,"5'7""",Junior,"Ashland, Pa.",North Schuylkill,,https://esuwarriors.com/sports/womens-basketball/roster/tiffany-lapotsky/5592
East Stroudsburg,197,2018-19,11,Abby Schoffstall,G,"5'5""",Sophomore,"Pottsville, Pa.",Minersville,,https://esuwarriors.com/sports/womens-basketball/roster/abby-schoffstall/5597
East Stroudsburg,197,2018-19,14,Amanda Pike,G,"5'10""",Sophomore,"Burdett, N.Y.",Watkins Glen,,https://esuwarriors.com/sports/womens-basketball/roster/amanda-pike/5594
East Stroudsburg,197,2018-19,15,Sadie Cresswell,G,"5'5""",Junior,"Pottsville, Pa.",Pottsville,,https://esuwarriors.com/sports/womens-basketball/roster/sadie-cresswell/5589
East Stroudsburg,197,2018-19,20,Ann McKnight,G,"5'7""",Senior,"Springfield, Pa.",Archbishop Carroll,,https://esuwarriors.com/sports/womens-basketball/roster/ann-mcknight/5593
East Stroudsburg,197,2018-19,21,Noelle Powell,G,"5'7""",Senior,"Glen Mills, Pa.",Bayard Rustin,,https://esuwarriors.com/sports/womens-basketball/roster/noelle-powell/5595
East Stroudsburg,197,2018-19,22,Cassie Ksiazek,F/C,"6'0""",Freshman,"South Abington Twp., Pa.",Abington Heights,,https://esuwarriors.com/sports/womens-basketball/roster/cassie-ksiazek/5600
East Stroudsburg,197,2018-19,23,Julia Kutz,G/F,"5'10""",Redshirt Freshman,"Pottsville, Pa.",Blue Mountain,,https://esuwarriors.com/sports/womens-basketball/roster/julia-kutz/5591
East Stroudsburg,197,2018-19,24,Kaitlyn Swint,F,"5'9""",Sophomore,"Bethlehem, Pa.",Freedom,,https://esuwarriors.com/sports/womens-basketball/roster/kaitlyn-swint/5598
East Stroudsburg,197,2018-19,25,Marlene Bassett,F,"6'2""",Sophomore,"Williamsport, Pa.",Montoursville,,https://esuwarriors.com/sports/womens-basketball/roster/marlene-bassett/5587
East Stroudsburg,197,2018-19,32,Dominique Rayam,G/F,"5'8""",Junior,"Bethlehem, Pa.",Maplewood (N.J.),,https://esuwarriors.com/sports/womens-basketball/roster/dominique-rayam/5596
East Stroudsburg,197,2018-19,33,Maggie Wigoda,F/C,"5'10""",Freshman,"Minersville, Pa.",Minersville,,https://esuwarriors.com/sports/womens-basketball/roster/maggie-wigoda/5601
Tex. A&M-Commerce,199,2018-19,1,Alexus Jones,G,"5'9""",Junior,"Lewisville, Texas",Aledo HS,San Jacinto College,https://lionathletics.com/sports/womens-basketball/roster/alexus-jones/3910
Tex. A&M-Commerce,199,2018-19,3,Chania Wright,G,"5'8""",Sophomore,"DeSoto, Texas",DeSoto HS,Texas State,https://lionathletics.com/sports/womens-basketball/roster/chania-wright/3912
Tex. A&M-Commerce,199,2018-19,4,Maddison Glass,G,"5'5""",Junior,"Missouri City, Texas",Hightower HS,San Jacinto College,https://lionathletics.com/sports/womens-basketball/roster/maddison-glass/3913
Tex. A&M-Commerce,199,2018-19,11,Mykiel Burleson,G,"5'11""",Junior,"Pflugerville, Texas",Pflugerville HS,New Mexico,https://lionathletics.com/sports/womens-basketball/roster/mykiel-burleson/3914
Tex. A&M-Commerce,199,2018-19,12,Princess Davis,G,"5'7""",Redshirt Senior,"Shreveport, La.",Green Oaks Acad.,,https://lionathletics.com/sports/womens-basketball/roster/princess-davis/3871
Tex. A&M-Commerce,199,2018-19,23,Agang Tac,F,"6'0""",Sophomore,"Garland, Texas",Sachse HS,,https://lionathletics.com/sports/womens-basketball/roster/agang-tac/3873
Tex. A&M-Commerce,199,2018-19,24,Ekaterina Zhibareva,F,"6'0""",Senior,"Liske, Russia",,Marshall,https://lionathletics.com/sports/womens-basketball/roster/ekaterina-zhibareva/3918
Tex. A&M-Commerce,199,2018-19,30,Jocelyn Pierce,F,"6'0""",Sophomore,"Argyle, Texas",Argyle HS,,https://lionathletics.com/sports/womens-basketball/roster/jocelyn-pierce/3872
Tex. A&M-Commerce,199,2018-19,34,Delyssa Miller,F,"5'11""",Sophomore,"Arlington, Texas",Home School,Oklahoma Christian,https://lionathletics.com/sports/womens-basketball/roster/delyssa-miller/3921
Tex. A&M-Commerce,199,2018-19,42,Alexis Bryant,F,"6'0""",Junior,"Pflugerville, Texas",Pflugerville HS,San Jacinto College,https://lionathletics.com/sports/womens-basketball/roster/alexis-bryant/3920
DeSales,20,2018-19,3,Averi Jordan,F,"5'10""",Fy.,"Frackville, PA",North Schuylkill,,https://athletics.desales.edu/sports/womens-basketball/roster/averi-jordan/4115
DeSales,20,2018-19,5,Melissa Schoen,F,"5'11""",Sophomore,"Newton, NJ",Kittatinny Regional,,https://athletics.desales.edu/sports/womens-basketball/roster/melissa-schoen/4112
DeSales,20,2018-19,10,Morgan Birmelin,G,"5'7""",Senior,"Honesdale, PA",Honesdale,,https://athletics.desales.edu/sports/womens-basketball/roster/morgan-birmelin/4105
DeSales,20,2018-19,11,Isabel Caruso,G,"5'4""",Sophomore,"Gibbsboro, NJ",Paul VI,,https://athletics.desales.edu/sports/womens-basketball/roster/isabel-caruso/4106
DeSales,20,2018-19,12,Lauren Christ,G/F,"5'10""",Sophomore,"Hazlet, NJ",Raritan,,https://athletics.desales.edu/sports/womens-basketball/roster/lauren-christ/4107
DeSales,20,2018-19,13,Emma Stanfield,G,"5'8""",Fy.,"Warminster, PA",William Tennent,,https://athletics.desales.edu/sports/womens-basketball/roster/emma-stanfield/4118
DeSales,20,2018-19,14,Jenn Abraham,F,"5'10""",Junior,"Hummelstown, PA",Lower Dauphin,,https://athletics.desales.edu/sports/womens-basketball/roster/jenn-abraham/4104
DeSales,20,2018-19,20,Cailee Murphy,G/F,"5'8""",Sophomore,"Bethlehem, PA",Notre Dame (Green Pond),,https://athletics.desales.edu/sports/womens-basketball/roster/cailee-murphy/4110
DeSales,20,2018-19,21,Kristina Polak,F,"5'11""",Sophomore,"Bethlehem, PA",Liberty,,https://athletics.desales.edu/sports/womens-basketball/roster/kristina-polak/4111
DeSales,20,2018-19,23,Leandra Sterner,G,"5'4""",Senior,"Northampton, PA",Northampton,,https://athletics.desales.edu/sports/womens-basketball/roster/leandra-sterner/4113
DeSales,20,2018-19,24,Molly Jansco,F,"6'1""",Junior,"Newfoundland, PA",Wallenpaupack,,https://athletics.desales.edu/sports/womens-basketball/roster/molly-jansco/4108
DeSales,20,2018-19,25,Samantha Shinkus,G,"5'8""",Fy.,"Frackville, PA",North Schuylkill,,https://athletics.desales.edu/sports/womens-basketball/roster/samantha-shinkus/4117
DeSales,20,2018-19,33,Rylie Rittenhouse,G,"5'9""",Fy.,"McVeytown, PA",Mifflin County,,https://athletics.desales.edu/sports/womens-basketball/roster/rylie-rittenhouse/4116
DeSales,20,2018-19,35,Bridget Walsh,F,"6'2""",Senior,"Dunmore, PA",Scranton Preparatory School,,https://athletics.desales.edu/sports/womens-basketball/roster/bridget-walsh/4114
DeSales,20,2018-19,42,Juliana Tritto,G,"5'6""",Fy.,"Staten Island, NY",St. Joseph by the Sea,,https://athletics.desales.edu/sports/womens-basketball/roster/juliana-tritto/4119
DeSales,20,2018-19,44,Jillian Martin,F,"6'4""",Sophomore,"Quakertown, PA",Quakertown,,https://athletics.desales.edu/sports/womens-basketball/roster/jillian-martin/4109
Eastern Conn. St.,200,2018-19,1,Bella Scarpa,G,"5'4""",Sophomore,"Braintree, MA",Braintree '17,,https://gowarriorathletics.com/sports/womens-basketball/roster/bella-scarpa/1852
Eastern Conn. St.,200,2018-19,2,Marissa Shirshac,G,"5'6""",Fy.,"Hampton, CT",Windham Tech '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/marissa-shirshac/1854
Eastern Conn. St.,200,2018-19,3,Danielle O'Brien,G,"5'5""",Fy.,"Rockland, MA",Rockland '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/danielle-o-brien/1849
Eastern Conn. St.,200,2018-19,4,Julie Jordan,G,"5'4""",Junior,"Sterling, CT",Plainfield '16,,https://gowarriorathletics.com/sports/womens-basketball/roster/julie-jordan/1846
Eastern Conn. St.,200,2018-19,10,Jenna Serrantino,G,"5'7""",Fy.,"Cromwell, CT",Cromwell '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/jenna-serrantino/1853
Eastern Conn. St.,200,2018-19,11,Raven Cody,G,"5'8""",Fy.,"Wolcott, CT",Wolcott '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/raven-cody/1844
Eastern Conn. St.,200,2018-19,14,Diana Wnuk,F,"5'9""",Sophomore,"Bristol, CT",Bristol Eastern '17,,https://gowarriorathletics.com/sports/womens-basketball/roster/diana-wnuk/1857
Eastern Conn. St.,200,2018-19,15,Sabrina LeMere,G,"5'4""",Junior,"North Branford, CT",North Branford '16,,https://gowarriorathletics.com/sports/womens-basketball/roster/sabrina-lemere/1848
Eastern Conn. St.,200,2018-19,20,Aiyana Ward,F,"5'10""",Fy.,"Waterbury, CT",Holy Cross '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/aiyana-ward/1856
Eastern Conn. St.,200,2018-19,21,Lizzy Cretella,G,"5'7""",Junior,"Cheshire, CT",St. Paul Catholic '16,,https://gowarriorathletics.com/sports/womens-basketball/roster/lizzy-cretella/1845
Eastern Conn. St.,200,2018-19,23,Julie Keckler,G,"5'6""",Fy.,"Trumbull, CT",Trumbull '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/julie-keckler/1847
Eastern Conn. St.,200,2018-19,24,Anna Barry,F,"6'0""",Fy.,"Andover, CT",RHAM '18,,https://gowarriorathletics.com/sports/womens-basketball/roster/anna-barry/1842
Eastern Conn. St.,200,2018-19,25,Tara Prochorena,F,"5'10""",Junior,"Colchester, CT",Bacon Academy '16,,https://gowarriorathletics.com/sports/womens-basketball/roster/tara-prochorena/1850
Eastern Conn. St.,200,2018-19,40,Mya Villard,F,"5'10""",Junior,"Cromwell, CT",Cromwell '16,,https://gowarriorathletics.com/sports/womens-basketball/roster/mya-villard/1855
Eastern Conn. St.,200,2018-19,44,Kelsey Santagata,F,"5'10""",Senior,"Stamford, CT",Stamford '14,,https://gowarriorathletics.com/sports/womens-basketball/roster/kelsey-santagata/1851
MSOE,20220,2018-19,3,Mikayla Dogs,G,"5'8""",Sophomore,"Kewaskum, Wis.",Kewaskum,,https://msoeraiders.com/sports/womens-basketball/roster/mikayla-dogs/2869
MSOE,20220,2018-19,4,Brooke Scott,G,"5'7""",Senior,"Van Dyne, Wis.",Horace Mann,,https://msoeraiders.com/sports/womens-basketball/roster/brooke-scott/2878
MSOE,20220,2018-19,5,Amy Reiser,G,"5'7""",Sophomore,"Antioch, Ill.",Antioch,,https://msoeraiders.com/sports/womens-basketball/roster/amy-reiser/2876
MSOE,20220,2018-19,10,Kayla Barreto,G,"5'3""",Junior,"Huntley, Ill.",Huntley,,https://msoeraiders.com/sports/womens-basketball/roster/kayla-barreto/2866
MSOE,20220,2018-19,11,Kiana Jeremiah,G,"5'7""",Senior,"Streamwood, Ill.",Streamwood,,https://msoeraiders.com/sports/womens-basketball/roster/kiana-jeremiah/2873
MSOE,20220,2018-19,12,Lexi Maruga,F,"5'11""",Sophomore,"Anamosa, Iowa",Anamosa,,https://msoeraiders.com/sports/womens-basketball/roster/lexi-maruga/2874
MSOE,20220,2018-19,13,Mikelle Miles,F,"5'11""",Freshman,"Salem, Wis.",Catholic Central,,https://msoeraiders.com/sports/womens-basketball/roster/mikelle-miles/2875
MSOE,20220,2018-19,15,Rachel Ruona,G,"5'7""",Senior,"Grafton, Wis.",Grafton,,https://msoeraiders.com/sports/womens-basketball/roster/rachel-ruona/2877
MSOE,20220,2018-19,23,Jamie Spanbauer,G,"5'8""",Senior,"Oshkosh, Wis.",Lourdes,,https://msoeraiders.com/sports/womens-basketball/roster/jamie-spanbauer/2879
MSOE,20220,2018-19,24,Wendy Guan,G,"5'6""",Freshman,"Taipei, Taiwan",IMG Academy,,https://msoeraiders.com/sports/womens-basketball/roster/wendy-guan/2872
MSOE,20220,2018-19,31,Samantha Brooker,G/F,"5'10""",Senior,"Chicago, Ill.",Lane Tech College Prep,,https://msoeraiders.com/sports/womens-basketball/roster/samantha-brooker/2868
MSOE,20220,2018-19,32,Conner Bennett,C,"6'2""",Junior,"Menlo Park, Calif.",Archbishop Mitty,,https://msoeraiders.com/sports/womens-basketball/roster/conner-bennett/2867
MSOE,20220,2018-19,33,Britta Grayvold,G,"5'6""",Sophomore,"Norway, Mich.",Norway,,https://msoeraiders.com/sports/womens-basketball/roster/britta-grayvold/2871
MSOE,20220,2018-19,34,Myles Grandstaff,G,"5'5""",Senior,"East Lansing, Mich.",East Lansing,,https://msoeraiders.com/sports/womens-basketball/roster/myles-grandstaff/2870
East. Mennonite,203,2018-19,2,Lindsey Krisak,G,"5'5""",Senior,"Alexandria, Va.",Edison,,https://emuroyals.com/sports/womens-basketball/roster/lindsey-krisak/2054
East. Mennonite,203,2018-19,3,Constance Komara,G,"5'9""",Fy.,"Harrisonburg, Va.",Harrisonburg,,https://emuroyals.com/sports/womens-basketball/roster/constance-komara/2053
East. Mennonite,203,2018-19,5,Chrissy Delawder,F,"5'10""",Junior,"Broadway, Va.",Broadway,,https://emuroyals.com/sports/womens-basketball/roster/chrissy-delawder/2051
East. Mennonite,203,2018-19,10,Precious Waddy,G,"5'3""",Senior,"Richmond, Va.",Henrico,,https://emuroyals.com/sports/womens-basketball/roster/precious-waddy/2059
East. Mennonite,203,2018-19,11,Kiana Childress,G,"5'4""",Senior,"Palmyra, Va.",Fluvanna County,,https://emuroyals.com/sports/womens-basketball/roster/kiana-childress/2047
East. Mennonite,203,2018-19,13,Jess Washington,F,"5'10""",Senior,"Chesapeake, Va.",Great Bridge,,https://emuroyals.com/sports/womens-basketball/roster/jess-washington/2060
East. Mennonite,203,2018-19,14,Amber Wooldridge,G,"5'8""",Fy.,"Winchester, Va.",James Wood,,https://emuroyals.com/sports/womens-basketball/roster/amber-wooldridge/2061
East. Mennonite,203,2018-19,15,Emily McCombs,G,"5'6""",Sophomore,"Culpeper, Va.",Eastern View,,https://emuroyals.com/sports/womens-basketball/roster/emily-mccombs/2055
East. Mennonite,203,2018-19,20,Jade Payton,G,"5'4""",Sophomore,"Berryville, Va.",Clarke County,,https://emuroyals.com/sports/womens-basketball/roster/jade-payton/2056
East. Mennonite,203,2018-19,21,Jourdyn Friend,F,"5'8""",Senior,"Richmond, Va.",Meadowbrook,,https://emuroyals.com/sports/womens-basketball/roster/jourdyn-friend/2052
East. Mennonite,203,2018-19,22,Lexi Deffenbaugh,G,"5'8""",Junior,"Fishersville, Va.",Wilson Memorial,,https://emuroyals.com/sports/womens-basketball/roster/lexi-deffenbaugh/2050
East. Mennonite,203,2018-19,23,Lexi Dean,F,"6'1""",Fy.,"Elkton, Va.",East Rockingham,,https://emuroyals.com/sports/womens-basketball/roster/lexi-dean/2049
East. Mennonite,203,2018-19,25,Cheyenne Suamataia-Teo,C,"6'0""",Sophomore,"Stafford, Va.",Mountain View,,https://emuroyals.com/sports/womens-basketball/roster/cheyenne-suamataia-teo/2058
East. Mennonite,203,2018-19,32,Lene Andrawas,C,"6'0""",Fy.,"Harrisonburg, Va.",Harrisonburg,,https://emuroyals.com/sports/womens-basketball/roster/lene-andrawas/2046
East. Mennonite,203,2018-19,34,Cor'shauna Cunningham,C,"6'1""",Fy.,"Strasburg, Va.",Warren County,,https://emuroyals.com/sports/womens-basketball/roster/cor-shauna-cunningham/2048
East. Mennonite,203,2018-19,,Danielle Spears,G,"5'7""",Fy.,"Herndon, Va.",South Lakes,,https://emuroyals.com/sports/womens-basketball/roster/danielle-spears/2057
Mont. St. Billings,205,2018-19,2,Hannah Collins,G,"5'5""",,"Great Falls, MT",,Great Falls HS,https://msubsports.com/sports/womens-basketball/roster/hannah-collins/2833
Mont. St. Billings,205,2018-19,5,Emily St. John,G,"5'9""",,"Butte, MT",,Butte Central HS,https://msubsports.com/sports/womens-basketball/roster/emily-st-john/2838
Mont. St. Billings,205,2018-19,11,Taylor Edwards,G,"5'9""",,"Great Falls, MT",,Charles M. Russell HS,https://msubsports.com/sports/womens-basketball/roster/taylor-edwards/2835
Mont. St. Billings,205,2018-19,12,Brina Hull,G,"5'8""",,"Colstrip, MT",,Colstrip HS,https://msubsports.com/sports/womens-basketball/roster/brina-hull/2836
Mont. St. Billings,205,2018-19,14,Jeanann Lemelin,G,"5'6""",,"Billings, MT",,Billings Senior HS,https://msubsports.com/sports/womens-basketball/roster/jeanann-lemelin/2837
Mont. St. Billings,205,2018-19,15,Vanessa Stavish,F,"6'0""",,"Frenchtown, MT",,Frenchtown HS,https://msubsports.com/sports/womens-basketball/roster/vanessa-stavish/2839
Mont. St. Billings,205,2018-19,20,Taryn Shelley,F,"6'3""",,"Shoreline, Washington",,Washington State,https://msubsports.com/sports/womens-basketball/roster/taryn-shelley/2841
Mont. St. Billings,205,2018-19,22,Taylor Cunningham,F,"5'11""",,"Spokane, WA",,Lewis and Clark HS,https://msubsports.com/sports/womens-basketball/roster/taylor-cunningham/2834
Mont. St. Billings,205,2018-19,25,Addison Gardner,G,"5'7""",,"Great Falls, Montana",,Charles M. Russell High School,https://msubsports.com/sports/womens-basketball/roster/addison-gardner/2843
Mont. St. Billings,205,2018-19,30,Janessa Williams,F,"5'11""",,"Clancy, MT",,Jefferson HS,https://msubsports.com/sports/womens-basketball/roster/janessa-williams/2840
Mont. St. Billings,205,2018-19,34,Shannon Reny,F,"5'11""",,"Libby, Montana",,Libby High School,https://msubsports.com/sports/womens-basketball/roster/shannon-reny/2844
Eastern N.M.,206,2018-19,1,Sydney Clark,G,"5'7""",Junior,"Las Vegas, N.V.",,College of Southern Idaho,https://goeasternathletics.com/sports/womens-basketball/roster/sydney-clark/14869
Eastern N.M.,206,2018-19,3,Briana Rodriguez,G,"5'8""",Sophomore,"Loving, N.M.",,Loving HS,https://goeasternathletics.com/sports/womens-basketball/roster/briana-rodriguez/14862
Eastern N.M.,206,2018-19,4,Natalie Stice,G,"5'8""",Freshman,"Tahoka, Texas",,Tahoka HS,https://goeasternathletics.com/sports/womens-basketball/roster/natalie-stice/14865
Eastern N.M.,206,2018-19,5,Dasia Johnson,G,"5'5""",Senior,"Hutto, Texas",,Hutto HS,https://goeasternathletics.com/sports/womens-basketball/roster/dasia-johnson/14853
Eastern N.M.,206,2018-19,10,Myra McCaskill,G,"5'8""",Freshman,"Aztec, N.M.",,Aztec HS,https://goeasternathletics.com/sports/womens-basketball/roster/myra-mccaskill/14864
Eastern N.M.,206,2018-19,11,Tilasha Okey,W,"5'11""",Junior,"Phoenix, Ariz.",,Iona College,https://goeasternathletics.com/sports/womens-basketball/roster/tilasha-okey/14859
Eastern N.M.,206,2018-19,12,Zamorye Cox,G,"5'7""",Freshman,"Portales, N.M.",,Portales HS,https://goeasternathletics.com/sports/womens-basketball/roster/zamorye-cox/14866
Eastern N.M.,206,2018-19,15,Jena Mehlbrech,G,"5'6""",Sophomore,"Spring Branch, Texas",,Smithson Valley HS,https://goeasternathletics.com/sports/womens-basketball/roster/jena-mehlbrech/14856
Eastern N.M.,206,2018-19,21,Alivia Lewis,P,"6'2""",Sophomore,"Albuquerque, NM",,Hope Christian HS,https://goeasternathletics.com/sports/womens-basketball/roster/alivia-lewis/14855
Eastern N.M.,206,2018-19,22,Treyanna Clay,P,"6'1""",Senior,"Tucson, Ariz.",,Iona College,https://goeasternathletics.com/sports/womens-basketball/roster/treyanna-clay/14858
Eastern N.M.,206,2018-19,23,Chelsea Hunter,G,"5'6""",Sophomore,"Lubbock, Texas",,South Plains College,https://goeasternathletics.com/sports/womens-basketball/roster/chelsea-hunter/15141
Eastern N.M.,206,2018-19,30,Laura Rowe,G,"5'9""",Sophomore,"Katy, Texas",,Abilene Christian,https://goeasternathletics.com/sports/womens-basketball/roster/laura-rowe/14861
Eastern N.M.,206,2018-19,32,Shelby Jones,P,"6'1""",Senior,"Clovis, N.M.",,Clovis HS,https://goeasternathletics.com/sports/womens-basketball/roster/shelby-jones/14854
Eastern N.M.,206,2018-19,33,Asha Ross,W,"5'9""",Freshman,"Duncanville, Texas",,Duncanville HS,https://goeasternathletics.com/sports/womens-basketball/roster/asha-ross/14867
Eastern N.M.,206,2018-19,34,Jerraysha Smith,P,"5'11""",Junior,"Alamogordo, N.M.",,Central Arizona Community College,https://goeasternathletics.com/sports/womens-basketball/roster/jerraysha-smith/14868
Eastern N.M.,206,2018-19,35,Kamirah Decker,P,"6'2""",Freshman,Rio Rancho N.M.,,Rio Rancho HS,https://goeasternathletics.com/sports/womens-basketball/roster/kamirah-decker/14863
Eckerd,208,2018-19,2,Brooke Juday,G/F,"5'11""",Junior,"South Bend, Ind.",,St. Joseph,https://eckerdtritons.com/sports/womens-basketball/roster/brooke-juday/2608
Eckerd,208,2018-19,5,Mikayla Kuehne,G/F,"5'11""",Sophomore,"McKinney, Texas",,South Plains (Texas) College/McKinney Christian Academy,https://eckerdtritons.com/sports/womens-basketball/roster/mikayla-kuehne/2614
Eckerd,208,2018-19,10,Haeli Howard,G,"5'5""",Sophomore,"Lebanon, Ky.",,Marion County,https://eckerdtritons.com/sports/womens-basketball/roster/haeli-howard/2606
Eckerd,208,2018-19,11,Octavia Loll,G,"5'3""",Junior,"Akron, Ohio",,Univ. of Charleston (W.V.)/Saint Vincent Saint Mary,https://eckerdtritons.com/sports/womens-basketball/roster/octavia-loll/2613
Eckerd,208,2018-19,12,Yarden Danan,G/F,"5'10""",Senior,"Rehovot, Israel",,/Kiryat Sharet Holon/Weber State (Utah),https://eckerdtritons.com/sports/womens-basketball/roster/yarden-danan/2605
Eckerd,208,2018-19,14,Armi Anttila,C,"6'2""",Senior,"Jyvaskyla, Finland",,Mäkelänrinteen Lukio,https://eckerdtritons.com/sports/womens-basketball/roster/armi-anttila/2604
Eckerd,208,2018-19,15,Chelsea Johnson,G,"5'7""",Senior,"Orlando, Fla.",,Colonial,https://eckerdtritons.com/sports/womens-basketball/roster/chelsea-johnson/2607
